Chapter,Class,Subject,category,correct_ans,opt_1,opt_2,opt_3,question
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,১০-১৫%,২-৬%,৬-৮%,১৫-২০%,মুরগির রেশন তৈরিতে তিলের খৈল প্রয়োজন ―
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,১০০-১২০,৮০-১০০,৬০-৮০,৪০-৫০,একটি বয়স্ক মুরগিকে দৈনিক কত গ্রাম খাদ্য দিতে হয়?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,কলেরা,রাণীক্ষেত,গামবোরো,বার্ড ফ্লু,মুরগির ব্যাকটেরিয়াজনিত রোগ কোনটি?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,৭-৮,৫-৬,৯-১০,১১-১২,ছাগী কত মাসের মধ্যে বাচ্চা ধারণ ক্ষমতা অর্জন করে?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,ব্যাকটেরিয়াজনিত,ভাইরাসজনিত,ছত্রাকজনিত,পরজীবীজনিত,ফাউয়েল টাইফয়েড কী ধরনের রোগ?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,১০ বর্গফুট,৫ বর্গফুট,৭ বর্গফুট,১৫ বর্গফুট,আবদ্ধ পদ্ধতিতে ঘর করার সময় প্রতিটি বয়স্ক ছাগলের জন্য কী পরিমাণ জায়গার প্রয়োজন হয়?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,প্রোটোজোয়ার কারণে,পরিফেরার কারণে,সিলেন্টারেটার কারণে,নিমাথেলমিনথেসের কারণে,মুরগির রক্ত আমাশয় দেখা দেয় কেন?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,রেড আইল্যান্ড রোড,রোড আইল্যান্ড রেড,রয়েল আইল্যান্ড রোড,রয়েল আইল্যান্ড রেড,েআর. আেই. আর-এর পূর্ণরূপ কী?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,মুক্ত,আবদ্ধ,অর্ধ-আবদ্ধ,সমন্বিত,দেশি মুরগি পালনে কোন পদ্ধতি লাভজনক?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,৭০,৫০,৬০,৮০,খামারে মুরগি পালনে খাদ্য খরচ শতকরা কত ভাগ?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,ভাইরাস,ব্যাক্টেরিয়া,পরজীবী,প্রোটেজোয়া,বার্ডফ্লু রোগের জীবাণু কোনটি?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,২-৩,৩-৪,৪-৫,৫-৬,একটি ছাগী এক সাথে কয়টি বাচ্চা দেয়?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,মুরগির বিছানা,মুরগির ঘর,মুরগির ডিম পাড়ার বাক্স,মুরগির পানির পাত্র,লিটার কাকে বলে?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,কই,রুই,মৃগেল,কাতলা,নিচের কোনটি জিওল মাছ?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,পাতা ঝলসানো,বীজ পচা,চারা পচা,কান্ড পচা,কোন রোগের আক্রমণ বেশি হলে পাতা আগাম শুকিয়ে যায় ও গাছ মরে যায়?
কৃষিজ উৎপাদন,7,কৃষি শিক্ষা,4,রবি,শরিফ,গ্রীষ্ম,বর্ষা,আমাদের দেশে কোন মৌসুমে বেশি ভুট্রা উৎপাদিত হয়?
বনায়ন,7,কৃষি শিক্ষা,4,Artrocarpus heterophyllus,Manggifera Indica,Oryza Sativa,Nymphea nouchali,কাঁঠাল গাছের বৈজ্ঞানিক নাম কোনটি?
বনায়ন,7,কৃষি শিক্ষা,4,কাঁঠাল,আম,লিচু,জাম,বাংলাদেশের জাতীয় ফলের নাম কী?
বনায়ন,7,কৃষি শিক্ষা,4,শ্রাবণ-ভাদ্র মাসে,ভাদ্র-আশ্বিন মাসে,পৌষ- মাঘ মাসে,বৈশাখ-জ্যৈষ্ঠ মাসে,কাঁঠালের চারা রোপণের উপযুক্ত সময় কখন?
বনায়ন,7,কৃষি শিক্ষা,4,একবার,দুইবার,তিনবার,চারবার,কাঁঠাল সাধারণত বছরে কতবার ফল দেয়?
বনায়ন,7,কৃষি শিক্ষা,4,শর্করা ও ভিটামিন,ভিটামিন ও স্নেহ,শর্করা ও প্রোটিন,ভিটামিন ও খনিজ লবণ,কাঁঠাল খাদ্যের কোন উপাদানটির অভাব দূর করে?
বনায়ন,7,কৃষি শিক্ষা,4,ডিসেম্বর -মার্চ মাসে,জানুয়ারি-মার্চ মাসে,ফেব্রুয়ারি-এপ্রিল মাসে,মার্চ-জুন মাসে,কখন কাঁঠাল গাছে ফুল আসে?
বনায়ন,7,কৃষি শিক্ষা,4,জ্যামাইকা ও মধ্য আমেরিকা,অস্ট্রেলিয়া ও দক্ষিণ আফ্রিকা,গ্রিস ও রাশিয়া,জ্যামাইকা ও উত্তর আমেরিকা,মেহগনির আদি নিবাস কোথায়?
বনায়ন,7,কৃষি শিক্ষা,4,Swietenia macrophylla,Corchorus Capsularis,Nymphea nouchali,Artocarpus heterophyllus,কোনটি মেহগনির প্রজাতি?
বনায়ন,7,কৃষি শিক্ষা,4,২০-৩০ দিন,১০-২১ দিন,১৫-২০ দিন,১৫-২৫ দিন,মেহগনি বীজের অঙ্কুরোদগমে ক সময় লাগে?
বনায়ন,7,কৃষি শিক্ষা,4,মার্চ-এপ্রিল,মে-জুন,আগস্ট-সেপ্টেম্বর,সারাবছর,কখন মেহগনির বীজ সংগ্রহ করতে হয়?
বনায়ন,7,কৃষি শিক্ষা,4,হালকা ঘিয়ে,হলুদ,সবুজ,বাদামি,পরিপক বাঁশ কোন রঙের হয়?
বনায়ন,7,কৃষি শিক্ষা,4,২৩,২০,৩০,৩২,বাংলাদেশে কত রকমের বাঁশদেখা যায়?
বনায়ন,7,কৃষি শিক্ষা,4,বাঁশ,আম গাছ,পাট খড়ি,ধইঞ্চা,কোনটি গরিবের কাঠ হিসেবে পরিচিত?
বনায়ন,7,কৃষি শিক্ষা,4,তিন বছর,চার বছর,পাঁচ বছর,ছয় বছর,কত বছর পর নির্দিষ্ট পদ্ধতিতে বাঁশ কাটতে হয়?
বনায়ন,7,কৃষি শিক্ষা,4,২টি,৩টি,৪টি,৫টি,নিমের কয়টি প্রজাতি রয়েছে?
বনায়ন,7,কৃষি শিক্ষা,4,ফেব্রুয়ারি-মার্চ মাসে,মার্চ- এপ্রিল মাসে,জানুয়ারি-ফেব্রুয়ারি মাসে,জুন-জুলাই মাসে,নিম গাছে কখন নতুন পাতা গজায়?
বনায়ন,7,কৃষি শিক্ষা,4,জুন-জুলাই মাসে,মে-জুন মাসে,এপ্রিল-মে মাসে,নভেম্বর-ডিসেম্বর মাসে,নিম বজি সংগ্রহের সময় কখন?
বনায়ন,7,কৃষি শিক্ষা,4,১৫ দিন,১০ দিন,১২ দিন,১৪ দিন,নিম চারা রোপণের জন্য গর্ত ও গর্তের মাটি কতদিন রোদে শুকাতে হবে?
বনায়ন,7,কৃষি শিক্ষা,4,১৭ ভাগ,১৫ ভাগ,১৬ ভাগ,১৮ ভাগ,আমাদের দেশে বনজ সম্পদের পরিমাণ শতকরা কতভাগ?
বনায়ন,7,কৃষি শিক্ষা,4,প্রুনিং,ট্রেনিং,গ্রাফটিং,বাডিং,কাষ্ঠল বৃক্ষকে মূল্যবান করে তোলার জন্য ডালপালা কর্তন করাকে কী বলে?
বনায়ন,7,কৃষি শিক্ষা,4,আখ,আম,মেহগনি,নিম,নিচের কোনটি শাখা কলম বা কাটিং করে চারা উৎপাদন করা হয়?
বনায়ন,7,কৃষি শিক্ষা,4,এক বছর,দুই বছর,তিন বছর,চার বছর,গুটি কলমের জন্য নির্বাচিত ডাল কত বয়সের হতে হয়?
বনায়ন,7,কৃষি শিক্ষা,4,৩-৪ সপ্তাহ,১-২ সপ্তাহ,২-৩ সপ্তাহ,৪-৫ সপ্তাহ,গুটি কলমে শিকড় গজাতে কত দিন লাগে?
বনায়ন,7,কৃষি শিক্ষা,4,তিন ভাগের এক ভাগ,দুই ভাগের এক ভাগ,তিহন ভাগের দুই ভাগ,চার ভাগের এক ভাগ,ভিনিয়ার কলমের জন্য স্টক চারার কত খাঁজ কেটে নিতে হয়?
